OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
1237,,,René-Lévesque / Montcalm,0638-000,0.04661886132227349,Ville de Montréal,Ville-Marie,Arrondissement,Autre espace vert,Espace vert
1238,,,Jardin du Gouverneur,0394-002,0.28394970087817223,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1239,,,Jos-Montferrand,0386-000,0.8299068726959482,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1240,,de,Ville-de-la Flèche,0472-000,0.037197180568691895,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1241,Parc,,Magnan,0820-000,0.025937852817659132,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1242,Parc,des,Joyeux-Vikings,0582-000,0.1373203740244489,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1243,,,Marc-Cantin / Carrie-Derick,1135-000,1.880226959944545,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vacant
1244,Parc,du,Bocage,2006-000,0.6018322743978228,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1245,Parc,,Hector-Toe-Blake,0565-000,0.18090837837453116,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1246,Parc,de,Talcy,2014-000,0.16801436462051692,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1247,Parc,d',Argenson,0262-000,2.078616526078057,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1248,Place,,S.-D.-Gameroff,2402-000,0.2506228171955461,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1249,Parc,des,Meubliers,0767-000,0.5674358563980166,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1250,Parc,,Hayward,2450-000,2.4401590128980497,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
1251,Parc,,Ludmilla-Chiriaeff,1171-000,0.08968212532797393,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1252,Parc,de la,Louisiane,0209-000,8.319922240558272,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1253,Place,,Raymond-Plante,1272-000,0.08185248259034274,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Place publique
1254,Parc,,Saint-Marc,0200-000,0.22080252502933242,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1255,Parc,,Herbert-Brown-Ames,0767-002,0.41994848262785656,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1256,Parc,,J.-Arthur-Champagne,0878-000,1.0018550483072477,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1257,Parc,,Mia-Riddez-Morisset,1169-000,0.13662835783659327,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1258,Parc-école,,Nesbitt,0886-000,1.725881249702599,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1259,,,Jacques-Campot,1180-000,0.11727543960922529,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1260,Parc,,Guglielmo-Marconi,0589-000,0.1144524923580938,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1261,Parc,,Garneau,0346-000,0.38176264461620707,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1262,,,Victor-Hugo,1030-003,0.04607971753060753,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
1263,,,Montcalm / Notre-Dame,1042-000,0.05265366756964871,Institutionnel,Autre,Local,Autre espace vert,Espace institutionnel
1264,Parc,,Dominion,0773-000,0.0774889053194999,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Passage
1265,Parc,de la,Cité-Jardin,0210-000,0.3639304708181722,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1266,Parc,,Julie-Hamelin,0940-000,1.2196741225523238,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de quartier
1267,Parc,du,Pélican,0212-000,5.324643915869116,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1268,Parc,de,Spalding,2013-000,0.5044822376443389,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1269,Parc,,Angrignon,0341-000,96.49615477175658,Ville de Montréal,Le Sud-Ouest,Municipale,Grand parc,Parc urbain
1270,Parc,de la,Fabrique,0585-000,0.0316646988691,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1271,,,"Docteur Penfield / des Pins, Avenue",1641-270,0.022764967597982144,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
1272,Promenade,,Albert,1259-000,0.23481724809594798,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Passage
1273,,,Labrecque / Robin,0763-000,0.026557271049748993,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1274,Parc,des,Royaux,0251-000,1.3774979972913972,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1275,,des,Abords du Pont Jacques-Cartier,0908-000,0.2670885397288784,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1276,,des,Abords du Pont Jacques-Cartier,0908-000,0.11488848386412852,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1277,Place,de l',Adresse Symphonique,1264-000,0.05705963308317184,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1278,Place,,Sun-Yat-Sen,0817-000,0.057787746831011934,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1279,Parc,,Raymond,2468-000,3.075641462103879,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
1280,Parc,,Summerlea,2405-000,3.6810054532581833,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1281,Parc,,Jeanne-Lapierre,1074-000,1.025073563145617,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1282,Port de plaisance,de,Lachine,8520-000,4.003726652073007,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1283,Parc ,de la ,25e Avenue,2428-000,0.09167241405885436,Ville de Montréal,Lachine,Arrondissement,Autre espace vert,Parc écran
1284,Parc,,Jean-Drapeau,0391-000,75.5195604500552,Ville de Montréal,Autre,Agglomération,Grand parc,Parc métropolitain
1285,Parc,du,Bien-Être-De-La-Jeunesse,0829-002,0.36052926130134433,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1286,,,Saint-Antoine,0069-000,0.38794949114310767,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Îlot de voirie
1287,Parc,,Stoney Point,2404-000,5.092286919211663,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
1288,Parc,,Lucie-Bruneau,2010-000,0.24889501669004768,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1289,Île,,Bonfoin,9562-600,12.667579561312532,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
1290,Parc,des,Faubourgs,1269-000,2.9875695834535168,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1291,Place,,Norman-Bethune,0564-000,0.04625223436409996,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1292,Parc,,Jean-Paul-Mousseau,0556-000,0.04056074773898356,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1293,Place,,Henri-Dunant,0562-000,0.06173889815183211,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1294,,,Collège de Montréal,1806-301,2.9481593036533127,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
1295,Parc,,Azellus-Denis,0405-000,0.024280134273319393,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Îlot de verdure
1296,Parc,de,Sienne,0936-000,0.2978719019200569,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de quartier
1297,Parc,,Gérard-Lalonde,0665-000,0.035016498298122506,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Îlot de verdure
1298,Parc,,Athéna,0294-000,0.25399539431827267,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Place publique
1299,Parc,des,Rêves,1087-000,0.04259546014829808,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de voisinage
1300,Parc,,Champagneur,0304-000,0.03756051749049879,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de voisinage
1301,,,École L'Eau-Vive,,1.6027614260290082,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1302,,,Complexe Sportif Claude-Robillard,0424-000,15.59901849060267,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Autre espace vert,Espace sportif
1303,Parc,,Jean-Valets,0297-000,0.2977615041924906,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Îlot de verdure
1304,Parc,du,Lac-À-La-Loutre,0282-001,0.2564566707355733,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1305,Parc,du,Premier-Chemin-De-Fer,0519-000,0.2947972969564167,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1306,Parc,du,Premier-Chemin-De-Fer,0519-000,0.11177420591889811,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1307,Parc,,Mullins / Wellington,0722-000,0.042266113020075366,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1308,Place,du,Commerce,0264-000,0.07210836799996978,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1309,Parc,,Marcelin-Wilson,0010-000,14.7570069583535,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1310,Parc,du,Cheval-Blanc,0993-000,2.148848421033619,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1311,Place,,J.-Ernest-Laforce,0860-000,0.061894145251788976,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1312,Parc,,Beau-Bois,0960-000,0.8580847361511637,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
1313,Parc,des,Pompiers,0399-000,0.1940454311909509,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1314,Parc,,Papineau,0182-000,0.08935325520046158,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1315,Promenade,de la ,Commune,1806-117,0.7329400732151968,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1316,Cimetière,,Notre-Dame-des-Neiges,1807-300,127.97728694783973,Institutionnel,Autre,Privé,Autre espace vert,Cimetière
1317,,,Fullum / Jean-Langlois,1641-383,0.04006809643413009,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
1318,Parc,,Marthe-Thiéry,0580-000,0.022628094735073986,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1319,Parc,,Gretta-Chamber,0223-000,0.3867222549053923,Ville de Montréal,Ville-Marie,Arrondissement,Autre espace vert,Espace vert
1320,Parc,,Olivier-Robert,0385-000,0.41232507817709857,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1321,Parc,,Julia-Drummond,1028-000,0.24736691622155837,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1322,,,Walter-Stewart,0909-000,0.8922175968107738,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1323,,,Saint-Vincent-Ferrier,1102-000,0.16101339889958974,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de voisinage
1324,Parc,,Serge-Garant,0571-148,0.09480675866584823,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1325,Place,,Marcelle-Ferron,2616-000,0.06153995790396813,Ville de Montréal,Outremont,Arrondissement,Parc d'arrondissement,Place publique
1326,Parc,du,Boisé-De-Saint-Sulpice,0129-000,7.189913725674296,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1327,Parc,,Henri-Julien,0411-000,12.510553513118358,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1328,,de l',Amitié,0877-000,0.02437456419182767,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de voisinage
1329,,,Paul-Émile-Côté,1641-341,0.03274328989871789,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Îlot de voirie
1330,Parc,des,Cageux,0806-000,6.402642536758312,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Bande riveraine
1331,Parc,,Zotique-Racicot,0030-000,3.006539765769451,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1332,,,Élie-Blanchard,1641-439,0.04610459980180981,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1333,,,Jean-Massé,1641-437,0.009741383499912914,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1334,,,Décarie / Zone Tampon #1,1641-636,0.24078912778740155,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Parc écran
1335,Square,des,Frères-Charon,0791-000,0.11676306879929928,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1336,Parc,des,Rapides,1215-000,0.015564242477631548,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1337,Place,d',Armes,0393-000,0.28820573868811317,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1338,,,Sainte-Rose / Visitation,0475-000,0.048641786796410874,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1339,Place,,Pasteur,0041-000,0.1746939123306912,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1340,,,Victor-Hugo,1030-005,0.0412870287765467,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Passage
1341,,,Lieu Historique National du Canada du-Canal-de-Lachine,1840-000,5.4891695601234085,Institutionnel,Autre,Gouvernement du Canada,Autre espace vert,Espace institutionnel
1342,Promenade,du,Rail,2417-000,0.6653133612846176,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
1343,Parc,des,Rapides,1215-000,0.1870266496811934,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1344,Parc,des,Rapides,1215-000,0.0029586060959625117,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1345,,,Jeanne-Mance / Sherbrooke,0322-000,0.04897002291230306,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
1346,,,Jean-Gascon,3798-000,0.9508736731112013,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
1347,,,Jean-Gascon,3798-000,0.31421852833089875,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
1348,,,,,0.9291167151214017,,,,En cours de validation,
1349,Parc,des,Rapides,1215-000,0.11239502718350079,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1350,,,Brousseau,1641-452,0.017336520125015655,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1351,Promenade,,Lionel-Boyer,2490-000,0.6810277074062309,Ville de Montréal,LaSalle,Arrondissement,Autre espace vert,Promenade urbaine
1352,Boulevard,,Ville-Marie,0799-000,0.2156678260504745,Institutionnel,Autre,Gouvernement du Québec,Espace voirie,Bande gazonnée
1353,Boulevard,,Ville-Marie,0799-000,0.4195691670156322,Institutionnel,Autre,Gouvernement du Québec,Espace voirie,Bande gazonnée
1354,Boulevard,,Ville-Marie,0799-000,0.40190177057524973,Institutionnel,Autre,Gouvernement du Québec,Espace voirie,Bande gazonnée
1355,,,Ernest-Rouleau,0963-001,0.09989199223233318,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1356,,,Darling Sud et Nord,1641-192,0.10097002270167962,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Îlot de voirie
1357,,,,,0.06441023499761789,,,,En cours de validation,
1358,,,Club de golf métropolitain Anjou,,90.91457639241062,Privé,Autre,Privé,Autre espace vert,Golf
1359,Parc,du,Boisé Jean-Milot,1225-000,6.389263992068152,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
1360,,,Arthur-Péloquin,0610-001,0.07214008403818573,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
1361,Parc,des,Bénévoles,2711-000,0.213961406693733,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1362,Promenade,de la ,Commune,1806-117,0.3286461360808886,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1363,Promenade,de la ,Commune,1806-117,0.12521090253218956,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1364,,,Crémazie / Saint-Hubert Sud-Est,0410-011,1.142512306685455,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
1365,,,Louis-Octave-Crémazie,0410-017,0.28022748159698513,Ville de Montréal,,Arrondissement,Espace voirie,Îlot de voirie
1366,,,Louis-Octave-Crémazie,0410-017,0.23777913730754946,Ville de Montréal,,Arrondissement,Espace voirie,Îlot de voirie
1367,,,Piscine Terrasse Roxboro,2730-019,0.09898804614991687,Privé,Autre,Privé,Autre espace vert,Espace sportif
1368,Parc,,Giovannina-Di Tomasso,0238-000,0.11339388645624747,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de voisinage
1369,,,Université de Montréal,1807-200,42.36613705789789,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1370,Place,,Guillaume-Couture,0171-000,0.044106561449735224,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
